endTime,artistName,trackName,msPlayed
2023-10-26 22:16,Noah Kahan,Homesick,182284
2023-10-26 22:22,The Lumineers,Stubborn Love,279000
2023-10-26 22:25,Mt. Joy,Silver Lining,198600
2023-10-26 22:28,The Lumineers,Ho Hey,163133
2023-10-26 22:31,BoyWithUke,Rockstar,193526
2023-10-26 22:36,The Head And The Heart,Lost in My Mind,259120
2023-10-26 22:39,Cage The Elephant,Cigarette Daydreams,208760
2023-10-26 22:43,Noah Kahan,You’re Gonna Go Far,46069
2023-10-26 22:43,Jack Johnson,Upside Down,208653
2023-10-27 12:48,Noah Kahan,Paul Revere,213313
2023-10-27 12:52,Noah Kahan,Dial Drunk,213817
2023-10-27 12:55,Noah Kahan,New Perspective,175687
2023-10-27 12:57,Noah Kahan,She Calls Me Back,147967
2023-10-27 14:22,Noah Kahan,She Calls Me Back,249511
2023-10-27 14:22,Mt. Joy,Silver Lining,17529
2023-10-27 14:22,Noah Kahan,Northern Attitude,1024
2023-10-27 14:23,Ed Sheeran,Vega,31530
2023-10-27 14:25,Noah Kahan,Orange Juice,133567
2023-10-27 14:27,Noah Kahan,The View Between Villages,100223
2023-10-27 14:29,Noah Kahan,Call Your Mom,140671
2023-10-27 14:30,Noah Kahan,"Your Needs, My Needs",60074
2023-10-27 14:31,Noah Kahan,No Complaints,63338
2023-10-27 14:35,Noah Kahan,New Perspective,256871
2023-10-27 14:46,Noah Kahan,She Calls Me Back,204452
2023-10-27 15:03,Noah Kahan,The View Between Villages,1365
2023-10-27 15:03,Noah Kahan,Call Your Mom,1749
2023-10-27 15:04,Noah Kahan,New Perspective,1450
2023-10-27 15:04,Noah Kahan,"Your Needs, My Needs",4416
2023-10-27 15:04,Noah Kahan,Call Your Mom,1173
2023-10-27 15:04,Noah Kahan,The View Between Villages - Extended,469
2023-10-27 15:05,Noah Kahan,Call Your Mom,938
2023-10-27 16:32,Taylor Swift,marjorie,4928
2023-10-27 16:33,Taylor Swift,Say Don't Go (Taylor's Version) (From The Vault),7722
2023-10-27 16:33,Taylor Swift,Now That We Don't Talk (Taylor's Version) (From The Vault),511
2023-10-27 16:36,Taylor Swift,Say Don't Go (Taylor's Version) (From The Vault),219093
2023-10-27 17:11,Taylor Swift,Now That We Don't Talk (Taylor's Version) (From The Vault),32896
2023-10-27 17:12,Taylor Swift,Suburban Legends (Taylor's Version) (From The Vault),17216
2023-10-27 17:13,Coldplay,Clocks,1813
2023-10-27 17:13,Noah Kahan,You’re Gonna Go Far,1941
2023-10-27 17:13,Taylor Swift,Is It Over Now? (Taylor's Version) (From The Vault),93440
2023-10-27 17:13,Empire Of The Sun,Alive,1663
2023-10-27 17:13,Blondie,Heart Of Glass,3775
2023-10-27 17:13,Flume,Drop The Game,1194
2023-10-27 17:14,JVKE,golden hour,1941
2023-10-27 17:14,Frankie Valli & The Four Seasons,"December, 1963 (Oh What a Night!)",6143
2023-10-27 21:07,Taylor Swift,Clean,36992
2023-10-27 21:07,Noah Kahan,You’re Gonna Go Far,3831
2023-10-27 21:07,Noah Kahan,All My Love,1880
2023-10-27 21:11,The Head And The Heart,Lost in My Mind,45437
2023-10-27 21:11,Noah Kahan,Paul Revere,213313
2023-10-27 21:15,Noah Kahan,Dial Drunk,213817
2023-10-27 21:19,Noah Kahan,New Perspective,256871
2023-10-27 21:23,Noah Kahan,She Calls Me Back,243815
2023-10-27 21:28,Noah Kahan,Call Your Mom,278670
2023-10-27 21:28,Two Door Cinema Club,Sun,9738
2023-10-28 01:09,Noah Kahan,Dial Drunk,4522
2023-10-28 01:44,Noah Kahan,Paul Revere,61994
2023-10-28 22:07,Noah Kahan,Paul Revere,214567
2023-10-28 22:25,BoyWithUke,Rockstar,175863
2023-10-28 22:25,Noah Kahan,All My Love,6060
2023-10-28 22:26,Noah Kahan,Call Your Mom,27887
2023-10-28 22:29,Noah Kahan,Dial Drunk,213817
2023-10-28 22:32,Noah Kahan,New Perspective,167024
2023-10-28 22:40,Noah Kahan,She Calls Me Back,442810
2023-10-28 22:44,Noah Kahan,Call Your Mom,278670
2023-10-28 22:45,Drod,sunday morning views,35464
2023-10-28 22:45,Hans Williams,All Is Well,7105
2023-10-28 22:45,Noah Kahan,Homesick,2182
2023-10-28 22:45,Novo Amor,Halloween,14210
2023-10-28 22:45,flipturn,August,2507
2023-10-28 22:45,Owl City,Fireflies,1764
2023-10-28 22:46,Portugal. The Man,Feel It Still,4620
2023-10-28 22:48,Taylor Swift,august,116703
2023-10-29 00:23,Noah Kahan,She Calls Me Back,243815
2023-10-29 00:45,Taylor Swift,august,261922
2023-10-29 00:49,Peter Bjorn and John,Young Folks,276693
2023-10-29 00:53,Bakar,Hell N Back,213573
2023-10-29 00:59,Noah Kahan,She Calls Me Back,243815
2023-10-29 01:03,Declan McKenna,Brazil,252306
2023-10-29 01:06,Ruth B.,Dandelions,167224
2023-10-29 01:09,King Harvest,Dancing in the Moonlight,181133
2023-10-29 01:09,Sixpence None The Richer,Kiss Me,9613
2023-10-29 01:09,Supergrass,Alright,4202
2023-10-29 01:09,Of Monsters and Men,Dirty Paws,12764
2023-10-29 01:13,King Harvest,Dancing in the Moonlight,2507
2023-10-29 01:13,Dr. Dog,Where'd All the Time Go?,234800
2023-10-29 01:13,Of Monsters and Men,Dirty Paws,6385
2023-10-29 01:13,Peter Bjorn and John,Young Folks,12526
2023-10-29 01:16,Young the Giant,My Body - 2020 Remaster,178677
2023-10-29 06:03,The Lumineers,Stubborn Love,6037
2023-10-29 06:07,Jack Johnson,Upside Down,208653
2023-10-29 06:10,BoyWithUke,Rockstar,193526
2023-10-29 06:15,Of Monsters and Men,Dirty Paws,278373
2023-10-29 06:15,Noah Kahan,Call Your Mom,8485
2023-10-29 06:19,Noah Kahan,False Confidence,223400
2023-10-29 06:22,Vance Joy,Riptide,204280
2023-10-29 06:27,Edward Sharpe & The Magnetic Zeros,Home - 2019 - Remaster,306373
2023-10-29 06:31,Noah Kahan,Paul Revere,213313
2023-10-29 06:34,George Ezra,Budapest,2305
2023-10-29 06:34,Noah Kahan,Dial Drunk,213817
2023-10-29 14:56,Noah Kahan,She Calls Me Back,1365
2023-10-29 14:56,Noah Kahan,Orange Juice,227033
2023-10-29 17:17,Bakar,Hell N Back,18670
2023-10-29 17:17,Noah Kahan,She Calls Me Back,242704
2023-10-29 17:21,The Head And The Heart,Lost in My Mind,259120
2023-10-29 17:25,Noah Kahan,False Confidence,223400
2023-10-29 17:28,BoyWithUke,Rockstar,193526
2023-10-29 17:31,BoyWithUke,Prairies (with mxmtoon),191973
2023-10-29 17:45,Noah Kahan,You’re Gonna Go Far,207502
2023-10-30 00:09,Noah Kahan,You’re Gonna Go Far,78726
2023-10-30 00:12,George Ezra,Budapest,200733
2023-10-30 00:12,Noah Kahan,Paul Revere,11415
2023-10-30 00:17,Of Monsters and Men,Dirty Paws,278373
2023-10-30 00:20,Noah Kahan,Homesick,194416
2023-10-30 00:21,BoyWithUke,Trauma,12120
2023-10-30 00:21,Noah Kahan,Orange Juice,27018
2023-10-30 00:22,Taylor Swift,Snow On The Beach (feat. Lana Del Rey),1462
2023-10-30 00:22,Taylor Swift,Lavender Haze,66525
2023-10-30 00:22,Taylor Swift,Maroon,1787
2023-10-30 00:22,Taylor Swift,Anti-Hero,6408
2023-10-30 00:25,Taylor Swift,"You're On Your Own, Kid",194206
2023-10-30 00:26,Taylor Swift,Midnight Rain,60724
2023-10-31 02:48,Noah Kahan,You’re Gonna Go Far,12758
2023-10-31 02:50,Noah Kahan,The View Between Villages,164875
2023-10-31 02:51,Rainbow Kitten Surprise,Painkillers,42396
2023-10-31 02:52,Noah Kahan,No Complaints,18498
2023-10-31 02:52,Noah Kahan,"Your Needs, My Needs",95798
2023-10-31 02:52,Noah Kahan,Dial Drunk,3148
2023-10-31 02:53,Noah Kahan,Dial Drunk,9039
2023-10-31 02:57,Noah Kahan,Call Your Mom,278592
2023-10-31 03:00,Noah Kahan,You’re Gonna Go Far,11005
2023-10-31 03:00,Noah Kahan,The View Between Villages - Extended,178955
2023-10-31 03:01,Noah Kahan,Growing Sideways,9531
2023-10-31 03:01,Noah Kahan,Strawberry Wine,81490
2023-10-31 03:03,Noah Kahan,Halloween,67452
2023-10-31 03:38,Taylor Swift,Midnight Rain,1173
2023-10-31 03:38,Taylor Swift,Lavender Haze,11370
2023-10-31 03:38,Taylor Swift,Maroon,6890
2023-10-31 03:39,Taylor Swift,Mastermind,10922
2023-10-31 03:39,Taylor Swift,"""Slut!"" (Taylor's Version) (From The Vault)",30229
2023-10-31 03:40,Taylor Swift,Clean,23637
2023-10-31 03:43,Adele,Send My Love (To Your New Lover),36928
2023-11-01 13:35,Noah Kahan,She Calls Me Back,243815
2023-11-01 13:39,Bakar,Hell N Back,213573
2023-11-01 13:42,Supergrass,Alright,180880
2023-11-01 13:45,Sixpence None The Richer,Kiss Me,208680
2023-11-01 13:49,Dr. Dog,Where'd All the Time Go?,234800
2023-11-01 13:54,Peter Bjorn and John,Young Folks,276693
2023-11-01 13:57,King Harvest,Dancing in the Moonlight,181133
2023-11-01 14:01,Of Monsters and Men,Dirty Paws,278373
2023-11-01 14:05,Young the Giant,My Body - 2020 Remaster,244455
2023-11-01 14:11,Edward Sharpe & The Magnetic Zeros,Home - 2019 - Remaster,306373
2023-11-01 14:13,BoyWithUke,Trauma,163253
2023-11-01 14:16,BoyWithUke,IDGAF (with blackbear),140666
2023-11-01 14:19,BoyWithUke,Rockstar,193526
2023-11-01 14:19,Noah Kahan,You’re Gonna Go Far,2667
2023-11-02 22:45,Noah Kahan,Mess,21482
2023-11-04 02:37,Noah Kahan,"Everywhere, Everything",30111
2023-11-05 01:13,Noah Kahan,She Calls Me Back,3605
2023-11-05 17:48,Noah Kahan,She Calls Me Back,243815
2023-11-05 17:49,Taylor Swift,Begin Again (Taylor's Version),5201
2023-11-05 17:49,Taylor Swift,Holy Ground (Taylor's Version),1137
2023-11-05 17:49,Taylor Swift,Sad Beautiful Tragic (Taylor's Version),975
2023-11-05 17:49,Taylor Swift,Starlight (Taylor's Version),0
2023-11-05 17:49,Taylor Swift,I Almost Do (Taylor's Version),10337
2023-11-05 17:53,Noah Kahan,"Everywhere, Everything",257668
2023-11-05 17:53,Noah Kahan,"Everywhere, Everything",705
2023-11-05 19:26,Bakar,Hell N Back,2693
2023-11-05 19:26,Sixpence None The Richer,Kiss Me,2461
2023-11-05 19:26,Dr. Dog,Where'd All the Time Go?,5038
2023-11-05 19:26,Supergrass,Alright,2809
2023-11-05 19:26,Peter Bjorn and John,Young Folks,1834
2023-11-05 19:30,Peter Bjorn and John,Young Folks,253492
2023-11-05 19:31,Taylor Swift,Vigilante Shit,1230
2023-11-05 19:31,Taylor Swift,Question...?,6919
2023-11-05 19:31,Taylor Swift,Midnight Rain,1764
2023-11-05 19:31,Taylor Swift,Lavender Haze,52709
2023-11-05 19:31,Taylor Swift,Bejeweled,1462
2023-11-05 19:32,Taylor Swift,Mastermind,4620
2023-11-05 19:32,Taylor Swift,Sweet Nothing,1509
2023-11-05 19:35,Noah Kahan,She Calls Me Back,743
2023-11-05 19:35,Taylor Swift,"You're On Your Own, Kid",189103
2023-11-05 19:35,Noah Kahan,The View Between Villages,11470
2023-11-05 19:35,Noah Kahan,Call Your Mom,6037
2023-11-05 19:46,Noah Kahan,New Perspective,16857
2023-11-05 22:46,Noah Kahan,New Perspective,2180
2023-11-05 22:49,Noah Kahan,Dial Drunk,213817
2023-11-05 22:52,Noah Kahan,New Perspective,141093
2023-11-05 22:55,Noah Kahan,Call Your Mom,189320
2023-11-05 22:59,Noah Kahan,The View Between Villages - Extended,286981
2023-11-05 23:00,King Harvest,Dancing in the Moonlight,400
2023-11-05 23:00,Noah Kahan,She Calls Me Back,34620
2023-11-05 23:00,Supergrass,Alright,4020
2023-11-05 23:01,King Harvest,Dancing in the Moonlight,21940
2023-11-06 03:45,Noah Kahan,The View Between Villages - Extended,292903
2023-11-06 03:49,Noah Kahan,She Calls Me Back,243815
2023-11-06 03:53,Bakar,Hell N Back,213573
2023-11-06 03:56,Supergrass,Alright,180880
2023-11-06 03:59,Sixpence None The Richer,Kiss Me,208680
2023-11-06 04:03,Dr. Dog,Where'd All the Time Go?,234800
2023-11-06 04:03,Peter Bjorn and John,Young Folks,17618
2023-11-06 04:04,Noah Kahan,Paul Revere,11560
2023-11-06 04:04,BoyWithUke,idtwcbf (friends),14400
2023-11-06 04:08,Noah Kahan,You’re Gonna Go Far,15740
2023-11-06 04:09,Taylor Swift,happiness,1260
2023-11-06 04:09,Taylor Swift,coney island (feat. The National),11450
2023-11-06 04:09,Noah Kahan,Maine,38830
2023-11-06 04:09,Taylor Swift,willow,620
2023-11-06 04:09,Taylor Swift,Bad Blood (feat. Kendrick Lamar) (Taylor's Version),15110
2023-11-06 04:09,Taylor Swift,Clean (Taylor's Version),14100
2023-11-06 04:09,Taylor Swift,champagne problems,2310
2023-11-06 04:10,Taylor Swift,tolerate it,10820
2023-11-06 04:10,Taylor Swift,the 1,17290
2023-11-06 04:13,Taylor Swift,exile (feat. Bon Iver),213910
2023-11-06 04:15,Taylor Swift,my tears ricochet,123000
2023-11-06 04:16,Taylor Swift,betty,55360
2023-11-06 04:20,Taylor Swift,New Year’s Day,1750
2023-11-06 04:20,Taylor Swift,champagne problems,8280
2023-11-06 04:20,Taylor Swift,I Think He Knows,20780
2023-11-06 04:20,Taylor Swift,Sweet Nothing,188496
2023-11-06 04:20,Noah Kahan,Dial Drunk,20293
2023-11-06 04:21,Taylor Swift,august,2750
2023-11-06 04:21,Taylor Swift,Daylight,22810
2023-11-06 04:21,Taylor Swift,It’s Nice To Have A Friend,39480
2023-11-06 04:22,Taylor Swift,New Year’s Day,40640
2023-11-06 04:22,Taylor Swift,Dress,2940
2023-11-06 04:23,Taylor Swift,Delicate,3980
2023-11-06 04:23,Taylor Swift,Dress,35880
2023-11-06 04:24,Taylor Swift,invisible string - the long pond studio sessions,20750
2023-11-06 04:24,Taylor Swift,Dancing With Our Hands Tied,45690
2023-11-06 04:24,Taylor Swift,Sweet Nothing,11280
2023-11-06 04:26,Taylor Swift,Hits Different,23320
2023-11-06 04:29,Taylor Swift,High Infidelity,203625
2023-11-06 04:30,Taylor Swift,Paper Rings,16804
2023-11-06 13:37,Noah Kahan,The View Between Villages - Extended,292903
2023-11-06 13:38,Rainbow Kitten Surprise,Painkillers,1880
2023-11-06 13:38,Noah Kahan,She Calls Me Back,71496
2023-11-06 13:38,John Vincent III,Next to You,18170
2023-11-06 13:38,Noah Kahan,New Perspective,3480
2023-11-06 13:38,Jack Johnson,Upside Down,4170
2023-11-06 13:38,Noah Kahan,Part of Me,12360
2023-11-06 13:41,Rainbow Kitten Surprise,Painkillers,163481
2023-11-06 13:45,John Vincent III,Next to You,256520
2023-11-06 13:49,Mt. Joy,Silver Lining,19328
2023-11-06 13:49,Noah Kahan,Mess,213320
2023-11-07 00:18,BoyWithUke,Rockstar,193526
2023-11-07 00:23,Noah Kahan,You’re Gonna Go Far,286369
2023-11-07 00:24,Beach Bunny,Cloud 9,33684
2023-11-07 00:24,Olivia Rodrigo,vampire,14150
2023-11-07 00:26,Olivia Rodrigo,bad idea right?,104330
2023-11-07 00:29,Olivia Rodrigo,get him back!,193810
2023-11-07 00:29,Olivia Rodrigo,deja vu,7300
2023-11-07 00:30,Olivia Rodrigo,all-american bitch,50220
2023-11-07 14:47,Taylor Swift,gold rush,34470
2023-11-07 14:47,Taylor Swift,champagne problems,244000
2023-11-07 14:48,Taylor Swift,evermore (feat. Bon Iver),5970
2023-11-07 14:48,Taylor Swift,willow,17990
2023-11-07 14:51,Taylor Swift,the 1,210240
2023-11-07 14:55,Taylor Swift,cardigan,239560
2023-11-07 14:56,Taylor Swift,the last great american dynasty,65130
2023-11-07 14:57,Taylor Swift,exile (feat. Bon Iver),43370
2023-11-07 14:58,Bon Iver,Rosyln,8240
2023-11-07 14:58,Zach Bryan,Boys Of Faith (feat. Bon Iver),14860
2023-11-07 14:59,Bon Iver,Skinny Love,19280
2023-11-07 19:07,Noah Kahan,"Everywhere, Everything",256934
2023-11-07 19:10,GROUPLOVE,Ways to Go,215520
2023-11-07 19:15,Young the Giant,My Body - 2020 Remaster,244455
2023-11-07 19:17,Joe P,Fighting in the Car,160674
2023-11-08 02:04,Noah Kahan,The View Between Villages - Extended,292903
2023-11-08 02:08,Noah Kahan,She Calls Me Back,72470
2023-11-08 02:13,Bakar,Hell N Back,4437
2023-11-08 02:13,BoyWithUke,IDGAF (with blackbear),21248
2023-11-08 02:13,Dr. Dog,Where'd All the Time Go?,2730
2023-11-08 02:13,Noah Kahan,The View Between Villages - Extended,125482
2023-11-08 02:14,BoyWithUke,Rockstar,1834
2023-11-08 02:14,BoyWithUke,Rockstar,17322
2023-11-08 02:14,Noah Kahan,New Perspective,9109
2023-11-08 02:14,Noah Kahan,The View Between Villages,5248
2023-11-08 02:14,Noah Kahan,Call Your Mom,15978
2023-11-08 02:14,Noah Kahan,Paul Revere,10495
2023-11-08 02:14,Noah Kahan,Dial Drunk,895
2023-11-08 02:15,Twenty One Pilots,House of Gold,2623
2023-11-08 03:14,Taylor Swift,Holy Ground (Taylor's Version),2026
2023-11-08 03:14,Jack Johnson,Upside Down,2325
2023-11-08 03:14,Jack Johnson,Upside Down,5397
2023-11-08 03:16,Ed Sheeran,Vega,126464
2023-11-08 03:17,Noah Kahan,"Everywhere, Everything",101845
2023-11-08 03:17,Taylor Swift,Is It Over Now? (Taylor's Version) (From The Vault),4778
2023-11-08 03:19,Taylor Swift,Style,23639
2023-11-08 03:19,Taylor Swift,Shake It Off,1045
2023-11-08 03:19,Taylor Swift,Now That We Don't Talk (Taylor's Version) (From The Vault),71092
2023-11-08 03:43,Taylor Swift,I Wish You Would,38143
2023-11-08 04:32,Noah Kahan,The View Between Villages - Extended,65461
2023-11-08 14:02,Noah Kahan,The View Between Villages - Extended,292903
2023-11-08 14:06,Noah Kahan,She Calls Me Back,224716
2023-11-08 15:40,Noah Kahan,The View Between Villages - Extended,2440
2023-11-08 17:45,BoyWithUke,IDGAF (with blackbear),2830
2023-11-08 17:45,BoyWithUke,Trauma,2040
2023-11-08 17:45,Peter Bjorn and John,Young Folks,38660
2023-11-08 17:45,Noah Kahan,The View Between Villages - Extended,8870
2023-11-08 17:47,The Neighbourhood,Sweater Weather,2760
2023-11-08 17:47,BoyWithUke,Rockstar,2990
2023-11-08 17:47,BoyWithUke,Rockstar,76570
2023-11-08 17:47,Bakar,Hell N Back,5900
2023-11-08 17:47,Mac Miller,The Spins,1750
2023-11-08 17:47,Sixpence None The Richer,Kiss Me,3070
2023-11-08 17:47,THE ANXIETY,Meet Me At Our Spot,790
2023-11-08 17:47,Lost Frequencies,Reality,3340
2023-11-08 17:47,Supergrass,Alright,1620
2023-11-08 17:47,Peter Bjorn and John,Young Folks,2420
2023-11-08 17:47,Adele,Right As Rain,1220
2023-11-08 17:47,Modest Mouse,Float On,9380
2023-11-08 17:48,King Harvest,Dancing in the Moonlight,6290
2023-11-08 17:48,Sublime,Santeria,16760
2023-11-08 17:48,Dr. Dog,Where'd All the Time Go?,10560
2023-11-08 17:48,Peter Bjorn and John,Young Folks,1970
2023-11-08 17:48,Frankie Valli & The Four Seasons,Rag Doll,5190
2023-11-08 17:51,BoyWithUke,Prairies (with mxmtoon),191973
2023-11-08 17:54,Panic! At The Disco,High Hopes,190946
2023-11-08 17:58,Grizfolk,Endless Summer,212600
2023-11-08 21:19,Modest Mouse,Float On,110440
2023-11-09 23:02,Taylor Swift,Karma,145147
2023-11-09 23:04,Noah Kahan,All My Love,102864
2023-11-09 23:07,Noah Kahan,You’re Gonna Go Far,172686
2023-11-09 23:08,Noah Kahan,Paul Revere,85101
2023-11-09 23:09,Noah Kahan,New Perspective,5317
2023-11-09 23:09,Jack Johnson,Upside Down,9055
2023-11-09 23:09,BoyWithUke,idtwcbf (friends),49272
2023-11-09 23:10,Noah Kahan,The View Between Villages,42399
2023-11-09 23:10,Noah Kahan,Call Your Mom,4620
2023-11-09 23:15,Noah Kahan,The View Between Villages - Extended,292903
2023-11-09 23:19,Frankie Valli & The Four Seasons,Beggin',163287
2023-11-10 15:51,Neil Diamond,Sweet Caroline,975
2023-11-10 15:51,M.S.Y.G,My Name is Jeff - 2014,1555
2023-11-10 15:54,The Bravery,No Brakes,183826
2023-11-10 15:58,BoyWithUke,Two Moons,224747
2023-11-10 16:02,Mumford & Sons,The Wolf,221226
2023-11-10 16:05,AWOLNATION,Woman Woman,217995
2023-11-10 16:06,Franz Ferdinand,Take Me Out,23135
2023-11-10 16:38,Franz Ferdinand,Take Me Out,1253
2023-11-10 16:38,Arcade Fire,Wake Up,2321
2023-11-10 16:39,Rebounder,Slow Angel,2554
2023-11-10 16:42,Taylor Swift,Holy Ground (Taylor's Version),202960
2023-11-10 16:45,BoyWithUke,Long Drives,159646
2023-11-10 17:24,Goth Babe,Casita,206000
2023-11-10 17:27,The Beatles,Here Comes The Sun - Remastered 2009,185733
2023-11-10 17:28,BoyWithUke,Rockstar,73704
2023-11-10 17:29,Taylor Swift,Lavender Haze,73398
2023-11-10 17:30,Taylor Swift,High Infidelity,47368
2023-11-10 17:30,Taylor Swift,Snow On The Beach (feat. Lana Del Rey),9473
2023-11-10 17:32,Taylor Swift,Maroon,85286
2023-11-10 17:32,Taylor Swift,Paris,3877
2023-11-10 17:35,Taylor Swift,"You're On Your Own, Kid",194206
2023-11-10 17:35,Taylor Swift,Bejeweled,812
2023-11-10 17:35,Taylor Swift,Question...?,1803
2023-11-10 17:38,Taylor Swift,Anti-Hero,200690
2023-11-10 17:42,Taylor Swift,Karma,204852
2023-11-10 18:54,Taylor Swift,The Great War,240355
2023-11-10 19:00,Taylor Swift,"Would've, Could've, Should've",237160
2023-11-10 19:03,BoyWithUke,Rockstar,193526
2023-11-10 19:05,Dominic Fike,Why,139906
2023-11-10 19:09,Mike Posner,Cooler Than Me - Single Mix,213293
2023-11-10 19:12,Mac Miller,The Spins,195873
2023-11-10 19:16,WILLOW,Wait a Minute!,196520
2023-11-10 19:19,Giant Rooks,Wild Stare,194480
2023-11-10 19:23,Blondie,Heart Of Glass,229423
2023-11-10 19:27,Of Monsters and Men,Little Talks,266600
2023-11-10 19:32,Peter Bjorn and John,Young Folks,276693
2023-11-10 19:35,Modest Mouse,Float On,208466
2023-11-10 19:38,Adele,Right As Rain,197346
2023-11-10 19:42,Gnarls Barkley,Crazy,182066
2023-11-10 19:46,The Neighbourhood,Sweater Weather,240400
2023-11-10 19:49,BoyWithUke,Prairies (with mxmtoon),191973
2023-11-10 19:52,lovelytheband,broken,204878
2023-11-10 19:55,Taylor Swift,willow - dancing witch version (Elvira remix),184819
2023-11-10 19:59,BØRNS,Electric Love,218106
2023-11-10 20:02,Imagine Dragons,Shots - Broiler Remix,191266
2023-11-10 20:05,Royel Otis,Oysters In My Pocket,162338
2023-11-10 20:10,Paramore,Ain't It Fun,296520
2023-11-10 20:13,Robin Schulz,Sugar (feat. Francesco Yates),219043
2023-11-10 20:17,Foster The People,Sit Next to Me,243146
2023-11-10 23:19,Milky Chance,Stolen Dance,313626
2023-11-10 23:21,Rainbow Kitten Surprise,When It Lands,81451
2023-11-11 15:03,Rainbow Kitten Surprise,When It Lands,127540
2023-11-11 15:04,Rainbow Kitten Surprise,Pacific Love,23746
2023-11-11 15:04,Rainbow Kitten Surprise,Mission to Mars,28633
2023-11-11 15:05,Sixpence None The Richer,Kiss Me,11460
2023-11-11 15:05,Rainbow Kitten Surprise,Our Song,6660
2023-11-11 15:05,Rainbow Kitten Surprise,When It Lands,2730
2023-11-11 15:05,Rainbow Kitten Surprise,First Class,30130
2023-11-11 15:05,Rainbow Kitten Surprise,It's Called: Freefall,16890
2023-11-11 15:32,BoyWithUke,Rockstar,1480
2023-11-11 15:32,BoyWithUke,IDGAF (with blackbear),22910
2023-11-11 15:32,BoyWithUke,Trauma,14930
2023-11-11 15:34,Noah Kahan,You’re Gonna Go Far,120090
2023-11-11 15:35,Noah Kahan,New Perspective,96080
2023-11-11 15:39,Noah Kahan,She Calls Me Back,193120
2023-11-11 15:39,Modest Mouse,Float On,1910
2023-11-11 15:41,Local Natives,I Saw You Close Your Eyes,112100
2023-11-11 15:44,Lewis Del Mar,Painting (Masterpiece),19600
2023-11-11 15:44,Local Natives,When Am I Gonna Lose You,16300
2023-11-11 15:48,Noah Kahan,Call Your Mom,223080
